Julian_Date,Date,Month,Day,Year,Season,Region,Site_HF,Hours_Presence,DayHr,Proportion_Presence,CorrPres,CorArcsin
218,8/6/10,8,6,2010,10summer,West,1,14,24,0.583333333,0.554166667,0.839671345
218,8/6/10,8,6,2010,10summer,West,2,16,24,0.666666667,0.541666667,0.827113207
218,8/6/10,8,6,2010,10summer,Central,17,18,24,0.75,0.75,1.047197551
218,8/6/10,8,6,2010,10summer,West,4,18,24,0.75,0.6375,0.924693015
218,8/6/10,8,6,2010,10summer,Central,6,19,24,0.791666667,0.791666667,1.096811456
218,8/6/10,8,6,2010,10summer,Central,11,22,24,0.916666667,0.840277778,1.159658464
218,8/6/10,8,6,2010,10summer,Central,7,23,24,0.958333333,0.958333333,1.365227396
218,8/6/10,8,6,2010,10summer,Central,18,23,24,0.958333333,0.731359649,1.025928258
218,8/6/10,8,6,2010,10summer,Central,9,24,24,1,1,1.570796327
218,8/6/10,8,6,2010,10summer,Central,10,24,24,1,1,1.570796327
218,8/6/10,8,6,2010,10summer,Tortugas,21,24,24,1,1,1.570796327
219,8/7/10,8,7,2010,10summer,West,4,11,24,0.458333333,0.389583333,0.674063756
219,8/7/10,8,7,2010,10summer,Tortugas,19,13,24,0.541666667,0.451388889,0.736710145
219,8/7/10,8,7,2010,10summer,Tortugas,20,13,24,0.541666667,0.541666667,0.827113207
219,8/7/10,8,7,2010,10summer,West,2,13,24,0.541666667,0.440104167,0.725358146
219,8/7/10,8,7,2010,10summer,Central,8,17,24,0.708333333,0.596491228,0.882498582
219,8/7/10,8,7,2010,10summer,West,1,20,24,0.833333333,0.791666667,1.096811456
219,8/7/10,8,7,2010,10summer,Central,11,22,24,0.916666667,0.840277778,1.159658464
219,8/7/10,8,7,2010,10summer,Central,17,22,24,0.916666667,0.916666667,1.277953555
219,8/7/10,8,7,2010,10summer,Central,7,23,24,0.958333333,0.958333333,1.365227396
219,8/7/10,8,7,2010,10summer,Tortugas,21,23,24,0.958333333,0.958333333,1.365227396
219,8/7/10,8,7,2010,10summer,Central,6,24,24,1,1,1.570796327
219,8/7/10,8,7,2010,10summer,Central,9,24,24,1,1,1.570796327
219,8/7/10,8,7,2010,10summer,Central,10,24,24,1,1,1.570796327
219,8/7/10,8,7,2010,10summer,Central,18,24,24,1,0.763157895,1.062529081
220,8/8/10,8,8,2010,10summer,Central,8,12,24,0.5,0.421052632,0.706119023
220,8/8/10,8,8,2010,10summer,Tortugas,19,12,24,0.5,0.416666667,0.701674124
220,8/8/10,8,8,2010,10summer,West,4,13,24,0.541666667,0.460416667,0.745773366
220,8/8/10,8,8,2010,10summer,Central,7,14,24,0.583333333,0.583333333,0.869122203
220,8/8/10,8,8,2010,10summer,Central,17,14,24,0.583333333,0.583333333,0.869122203
220,8/8/10,8,8,2010,10summer,Tortugas,20,15,24,0.625,0.625,0.911738291
220,8/8/10,8,8,2010,10summer,West,2,17,24,0.708333333,0.575520833,0.861209135
220,8/8/10,8,8,2010,10summer,West,1,21,24,0.875,0.83125,1.147473845
220,8/8/10,8,8,2010,10summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
220,8/8/10,8,8,2010,10summer,Tortugas,21,23,24,0.958333333,0.958333333,1.365227396
220,8/8/10,8,8,2010,10summer,Central,9,24,24,1,1,1.570796327
220,8/8/10,8,8,2010,10summer,Central,10,24,24,1,1,1.570796327
220,8/8/10,8,8,2010,10summer,Central,11,24,24,1,0.916666667,1.277953555
220,8/8/10,8,8,2010,10summer,Central,18,24,24,1,0.763157895,1.062529081
221,8/9/10,8,9,2010,10summer,West,2,9,24,0.375,0.3046875,0.584742945
221,8/9/10,8,9,2010,10summer,Tortugas,20,11,24,0.458333333,0.458333333,0.74368312
221,8/9/10,8,9,2010,10summer,West,4,12,24,0.5,0.425,0.710114027
221,8/9/10,8,9,2010,10summer,Central,7,15,24,0.625,0.625,0.911738291
221,8/9/10,8,9,2010,10summer,Tortugas,21,15,24,0.625,0.625,0.911738291
221,8/9/10,8,9,2010,10summer,Central,17,16,24,0.666666667,0.666666667,0.955316618
221,8/9/10,8,9,2010,10summer,Tortugas,19,18,24,0.75,0.625,0.911738291
221,8/9/10,8,9,2010,10summer,Central,18,20,24,0.833333333,0.635964912,0.923097093
221,8/9/10,8,9,2010,10summer,Central,8,21,24,0.875,0.736842105,1.032132861
221,8/9/10,8,9,2010,10summer,Central,6,22,24,0.916666667,0.916666667,1.277953555
221,8/9/10,8,9,2010,10summer,Central,11,22,24,0.916666667,0.840277778,1.159658464
221,8/9/10,8,9,2010,10summer,West,1,23,24,0.958333333,0.910416667,1.266832409
221,8/9/10,8,9,2010,10summer,Central,9,24,24,1,1,1.570796327
221,8/9/10,8,9,2010,10summer,Central,10,24,24,1,1,1.570796327
222,8/10/10,8,10,2010,10summer,Tortugas,21,8,24,0.333333333,0.333333333,0.615479709
222,8/10/10,8,10,2010,10summer,West,2,8,24,0.333333333,0.270833333,0.547338633
222,8/10/10,8,10,2010,10summer,Tortugas,20,12,24,0.5,0.5,0.785398163
222,8/10/10,8,10,2010,10summer,West,4,12,24,0.5,0.425,0.710114027
222,8/10/10,8,10,2010,10summer,Central,17,15,24,0.625,0.625,0.911738291
222,8/10/10,8,10,2010,10summer,Central,7,17,24,0.708333333,0.708333333,1.000285879
222,8/10/10,8,10,2010,10summer,Central,9,17,24,0.708333333,0.708333333,1.000285879
222,8/10/10,8,10,2010,10summer,Tortugas,19,18,24,0.75,0.625,0.911738291
222,8/10/10,8,10,2010,10summer,West,1,21,24,0.875,0.83125,1.147473845
222,8/10/10,8,10,2010,10summer,Central,8,23,24,0.958333333,0.807017544,1.115979593
222,8/10/10,8,10,2010,10summer,Central,11,23,24,0.958333333,0.878472222,1.214710433
222,8/10/10,8,10,2010,10summer,Central,18,23,24,0.958333333,0.731359649,1.025928258
222,8/10/10,8,10,2010,10summer,Central,6,24,24,1,1,1.570796327
222,8/10/10,8,10,2010,10summer,Central,10,24,24,1,1,1.570796327
223,8/11/10,8,11,2010,10summer,Tortugas,21,6,24,0.25,0.25,0.523598776
223,8/11/10,8,11,2010,10summer,Tortugas,20,9,24,0.375,0.375,0.659058036
223,8/11/10,8,11,2010,10summer,West,4,15,24,0.625,0.53125,0.816668544
223,8/11/10,8,11,2010,10summer,Central,8,17,24,0.708333333,0.596491228,0.882498582
223,8/11/10,8,11,2010,10summer,Tortugas,19,17,24,0.708333333,0.590277778,0.876173794
223,8/11/10,8,11,2010,10summer,West,2,18,24,0.75,0.609375,0.895664794
223,8/11/10,8,11,2010,10summer,Central,17,19,24,0.791666667,0.791666667,1.096811456
223,8/11/10,8,11,2010,10summer,West,1,22,24,0.916666667,0.870833333,1.203173998
223,8/11/10,8,11,2010,10summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
223,8/11/10,8,11,2010,10summer,Central,7,24,24,1,1,1.570796327
223,8/11/10,8,11,2010,10summer,Central,9,24,24,1,1,1.570796327
223,8/11/10,8,11,2010,10summer,Central,10,24,24,1,1,1.570796327
223,8/11/10,8,11,2010,10summer,Central,11,24,24,1,0.916666667,1.277953555
223,8/11/10,8,11,2010,10summer,Central,18,24,24,1,0.763157895,1.062529081
224,8/12/10,8,12,2010,10summer,Tortugas,20,9,24,0.375,0.375,0.659058036
224,8/12/10,8,12,2010,10summer,Tortugas,19,12,24,0.5,0.416666667,0.701674124
224,8/12/10,8,12,2010,10summer,Tortugas,21,15,24,0.625,0.625,0.911738291
224,8/12/10,8,12,2010,10summer,West,2,15,24,0.625,0.5078125,0.793210981
224,8/12/10,8,12,2010,10summer,Central,8,18,24,0.75,0.631578947,0.918545172
224,8/12/10,8,12,2010,10summer,West,4,18,24,0.75,0.6375,0.924693015
224,8/12/10,8,12,2010,10summer,Central,18,19,24,0.791666667,0.604166667,0.89033346
224,8/12/10,8,12,2010,10summer,Central,7,22,24,0.916666667,0.916666667,1.277953555
224,8/12/10,8,12,2010,10summer,Central,10,22,24,0.916666667,0.916666667,1.277953555
224,8/12/10,8,12,2010,10summer,Central,11,22,24,0.916666667,0.840277778,1.159658464
224,8/12/10,8,12,2010,10summer,Central,17,22,24,0.916666667,0.916666667,1.277953555
224,8/12/10,8,12,2010,10summer,West,1,22,24,0.916666667,0.870833333,1.203173998
224,8/12/10,8,12,2010,10summer,Central,6,24,24,1,1,1.570796327
224,8/12/10,8,12,2010,10summer,Central,9,24,24,1,1,1.570796327
225,8/13/10,8,13,2010,10summer,West,4,1,24,0.041666667,0.035416667,0.189322112
225,8/13/10,8,13,2010,10summer,West,2,10,24,0.416666667,0.338541667,0.620993344
225,8/13/10,8,13,2010,10summer,Tortugas,20,14,24,0.583333333,0.583333333,0.869122203
225,8/13/10,8,13,2010,10summer,Central,17,15,24,0.625,0.625,0.911738291
225,8/13/10,8,13,2010,10summer,Central,9,16,24,0.666666667,0.666666667,0.955316618
225,8/13/10,8,13,2010,10summer,Central,8,17,24,0.708333333,0.596491228,0.882498582
225,8/13/10,8,13,2010,10summer,Tortugas,21,18,24,0.75,0.75,1.047197551
225,8/13/10,8,13,2010,10summer,West,1,19,24,0.791666667,0.752083333,1.049606537
225,8/13/10,8,13,2010,10summer,Central,18,22,24,0.916666667,0.699561404,0.990678138
225,8/13/10,8,13,2010,10summer,Tortugas,19,22,24,0.916666667,0.763888889,1.06338924
225,8/13/10,8,13,2010,10summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
225,8/13/10,8,13,2010,10summer,Central,7,23,24,0.958333333,0.958333333,1.365227396
225,8/13/10,8,13,2010,10summer,Central,10,24,24,1,1,1.570796327
225,8/13/10,8,13,2010,10summer,Central,11,24,24,1,0.916666667,1.277953555
226,8/14/10,8,14,2010,10summer,Central,17,8,24,0.333333333,0.333333333,0.615479709
226,8/14/10,8,14,2010,10summer,West,4,8,24,0.333333333,0.283333333,0.561304095
226,8/14/10,8,14,2010,10summer,West,1,12,24,0.5,0.475,0.760387735
226,8/14/10,8,14,2010,10summer,Central,8,14,24,0.583333333,0.49122807,0.776625784
226,8/14/10,8,14,2010,10summer,Tortugas,20,14,24,0.583333333,0.583333333,0.869122203
226,8/14/10,8,14,2010,10summer,Central,9,15,24,0.625,0.625,0.911738291
226,8/14/10,8,14,2010,10summer,Tortugas,19,15,24,0.625,0.520833333,0.80623753
226,8/14/10,8,14,2010,10summer,West,2,16,24,0.666666667,0.541666667,0.827113207
226,8/14/10,8,14,2010,10summer,Central,10,22,24,0.916666667,0.916666667,1.277953555
226,8/14/10,8,14,2010,10summer,Central,18,22,24,0.916666667,0.699561404,0.990678138
226,8/14/10,8,14,2010,10summer,Tortugas,21,22,24,0.916666667,0.916666667,1.277953555
226,8/14/10,8,14,2010,10summer,Central,7,23,24,0.958333333,0.958333333,1.365227396
226,8/14/10,8,14,2010,10summer,Central,11,23,24,0.958333333,0.878472222,1.214710433
226,8/14/10,8,14,2010,10summer,Central,6,24,24,1,1,1.570796327
227,8/15/10,8,15,2010,10summer,West,1,12,24,0.5,0.475,0.760387735
227,8/15/10,8,15,2010,10summer,Central,8,14,24,0.583333333,0.49122807,0.776625784
227,8/15/10,8,15,2010,10summer,Central,17,15,24,0.625,0.625,0.911738291
227,8/15/10,8,15,2010,10summer,Central,11,18,24,0.75,0.6875,0.977596551
227,8/15/10,8,15,2010,10summer,Central,18,18,24,0.75,0.572368421,0.858021668
227,8/15/10,8,15,2010,10summer,West,4,18,24,0.75,0.6375,0.924693015
227,8/15/10,8,15,2010,10summer,Tortugas,20,19,24,0.791666667,0.791666667,1.096811456
227,8/15/10,8,15,2010,10summer,West,2,19,24,0.791666667,0.643229167,0.930662265
227,8/15/10,8,15,2010,10summer,Central,10,22,24,0.916666667,0.916666667,1.277953555
227,8/15/10,8,15,2010,10summer,Tortugas,19,22,24,0.916666667,0.763888889,1.06338924
227,8/15/10,8,15,2010,10summer,Central,9,23,24,0.958333333,0.958333333,1.365227396
227,8/15/10,8,15,2010,10summer,Central,6,24,24,1,1,1.570796327
227,8/15/10,8,15,2010,10summer,Central,7,24,24,1,1,1.570796327
227,8/15/10,8,15,2010,10summer,Tortugas,21,24,24,1,1,1.570796327
228,8/16/10,8,16,2010,10summer,Central,17,7,24,0.291666667,0.291666667,0.570510448
228,8/16/10,8,16,2010,10summer,West,1,7,24,0.291666667,0.277083333,0.554345652
228,8/16/10,8,16,2010,10summer,Tortugas,20,8,24,0.333333333,0.333333333,0.615479709
228,8/16/10,8,16,2010,10summer,West,4,11,24,0.458333333,0.389583333,0.674063756
228,8/16/10,8,16,2010,10summer,Central,11,14,24,0.583333333,0.534722222,0.820148355
228,8/16/10,8,16,2010,10summer,Central,18,15,24,0.625,0.476973684,0.762363701
228,8/16/10,8,16,2010,10summer,Tortugas,19,16,24,0.666666667,0.555555556,0.841068671
228,8/16/10,8,16,2010,10summer,Central,8,19,24,0.791666667,0.666666667,0.955316618
228,8/16/10,8,16,2010,10summer,Tortugas,21,20,24,0.833333333,0.833333333,1.150261992
228,8/16/10,8,16,2010,10summer,West,2,22,24,0.916666667,0.744791667,1.041204082
228,8/16/10,8,16,2010,10summer,Central,9,23,24,0.958333333,0.958333333,1.365227396
228,8/16/10,8,16,2010,10summer,Central,10,23,24,0.958333333,0.958333333,1.365227396
228,8/16/10,8,16,2010,10summer,Central,6,24,24,1,1,1.570796327
228,8/16/10,8,16,2010,10summer,Central,7,24,24,1,1,1.570796327
229,8/17/10,8,17,2010,10summer,Tortugas,20,6,24,0.25,0.25,0.523598776
229,8/17/10,8,17,2010,10summer,West,4,8,24,0.333333333,0.283333333,0.561304095
229,8/17/10,8,17,2010,10summer,Central,18,12,24,0.5,0.381578947,0.665841072
229,8/17/10,8,17,2010,10summer,Central,8,13,24,0.541666667,0.456140351,0.741482071
229,8/17/10,8,17,2010,10summer,Central,9,14,24,0.583333333,0.583333333,0.869122203
229,8/17/10,8,17,2010,10summer,West,1,15,24,0.625,0.59375,0.879706356
229,8/17/10,8,17,2010,10summer,West,2,15,24,0.625,0.5078125,0.793210981
229,8/17/10,8,17,2010,10summer,Tortugas,19,16,24,0.666666667,0.555555556,0.841068671
229,8/17/10,8,17,2010,10summer,Tortugas,21,16,24,0.666666667,0.666666667,0.955316618
229,8/17/10,8,17,2010,10summer,Central,7,19,24,0.791666667,0.791666667,1.096811456
229,8/17/10,8,17,2010,10summer,Central,11,19,24,0.791666667,0.725694444,1.019558767
229,8/17/10,8,17,2010,10summer,Central,17,20,24,0.833333333,0.833333333,1.150261992
229,8/17/10,8,17,2010,10summer,Central,6,24,24,1,1,1.570796327
229,8/17/10,8,17,2010,10summer,Central,10,24,24,1,1,1.570796327
230,8/18/10,8,18,2010,10summer,Central,8,9,24,0.375,0.315789474,0.596743147
230,8/18/10,8,18,2010,10summer,West,2,10,24,0.416666667,0.338541667,0.620993344
230,8/18/10,8,18,2010,10summer,Tortugas,20,13,24,0.541666667,0.541666667,0.827113207
230,8/18/10,8,18,2010,10summer,Central,17,16,24,0.666666667,0.666666667,0.955316618
230,8/18/10,8,18,2010,10summer,Tortugas,19,16,24,0.666666667,0.555555556,0.841068671
230,8/18/10,8,18,2010,10summer,West,4,16,24,0.666666667,0.566666667,0.852263958
230,8/18/10,8,18,2010,10summer,Central,7,20,24,0.833333333,0.833333333,1.150261992
230,8/18/10,8,18,2010,10summer,Central,10,21,24,0.875,0.875,1.209429203
230,8/18/10,8,18,2010,10summer,Central,11,21,24,0.875,0.802083333,1.109758003
230,8/18/10,8,18,2010,10summer,Central,18,21,24,0.875,0.667763158,0.956480102
230,8/18/10,8,18,2010,10summer,West,1,21,24,0.875,0.83125,1.147473845
230,8/18/10,8,18,2010,10summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
230,8/18/10,8,18,2010,10summer,Tortugas,21,23,24,0.958333333,0.958333333,1.365227396
230,8/18/10,8,18,2010,10summer,Central,9,24,24,1,1,1.570796327
231,8/19/10,8,19,2010,10summer,Tortugas,20,12,24,0.5,0.5,0.785398163
231,8/19/10,8,19,2010,10summer,West,2,13,24,0.541666667,0.440104167,0.725358146
231,8/19/10,8,19,2010,10summer,Central,11,17,24,0.708333333,0.649305556,0.937016681
231,8/19/10,8,19,2010,10summer,West,4,17,24,0.708333333,0.602083333,0.888204347
231,8/19/10,8,19,2010,10summer,Tortugas,19,20,24,0.833333333,0.694444444,0.985110783
231,8/19/10,8,19,2010,10summer,Central,8,21,24,0.875,0.736842105,1.032132861
231,8/19/10,8,19,2010,10summer,Central,6,23,24,0.958333333,0.958333333,1.365227396
231,8/19/10,8,19,2010,10summer,Central,17,23,24,0.958333333,0.958333333,1.365227396
231,8/19/10,8,19,2010,10summer,Tortugas,21,23,24,0.958333333,0.958333333,1.365227396
231,8/19/10,8,19,2010,10summer,West,1,23,24,0.958333333,0.910416667,1.266832409
231,8/19/10,8,19,2010,10summer,Central,7,24,24,1,1,1.570796327
231,8/19/10,8,19,2010,10summer,Central,9,24,24,1,1,1.570796327
231,8/19/10,8,19,2010,10summer,Central,10,24,24,1,1,1.570796327
231,8/19/10,8,19,2010,10summer,Central,18,24,24,1,0.763157895,1.062529081
232,8/20/10,8,20,2010,10summer,Tortugas,20,8,24,0.333333333,0.333333333,0.615479709
232,8/20/10,8,20,2010,10summer,West,4,11,24,0.458333333,0.389583333,0.674063756
232,8/20/10,8,20,2010,10summer,Central,7,13,24,0.541666667,0.541666667,0.827113207
232,8/20/10,8,20,2010,10summer,Central,8,14,24,0.583333333,0.49122807,0.776625784
232,8/20/10,8,20,2010,10summer,West,2,16,24,0.666666667,0.541666667,0.827113207
232,8/20/10,8,20,2010,10summer,Tortugas,19,18,24,0.75,0.625,0.911738291
232,8/20/10,8,20,2010,10summer,West,1,18,24,0.75,0.7125,1.004879106
232,8/20/10,8,20,2010,10summer,Central,11,22,24,0.916666667,0.840277778,1.159658464
232,8/20/10,8,20,2010,10summer,Central,17,23,24,0.958333333,0.958333333,1.365227396
232,8/20/10,8,20,2010,10summer,Central,18,23,24,0.958333333,0.731359649,1.025928258
232,8/20/10,8,20,2010,10summer,Central,6,24,24,1,1,1.570796327
232,8/20/10,8,20,2010,10summer,Central,9,24,24,1,1,1.570796327
232,8/20/10,8,20,2010,10summer,Central,10,24,24,1,1,1.570796327
232,8/20/10,8,20,2010,10summer,Tortugas,21,24,24,1,1,1.570796327
233,8/21/10,8,21,2010,10summer,West,4,10,24,0.416666667,0.354166667,0.637413762
233,8/21/10,8,21,2010,10summer,Tortugas,19,12,24,0.5,0.416666667,0.701674124
233,8/21/10,8,21,2010,10summer,Tortugas,20,12,24,0.5,0.5,0.785398163
233,8/21/10,8,21,2010,10summer,West,2,13,24,0.541666667,0.440104167,0.725358146
233,8/21/10,8,21,2010,10summer,Central,8,14,24,0.583333333,0.49122807,0.776625784
233,8/21/10,8,21,2010,10summer,West,1,16,24,0.666666667,0.633333333,0.920364561
233,8/21/10,8,21,2010,10summer,Central,6,20,24,0.833333333,0.833333333,1.150261992
233,8/21/10,8,21,2010,10summer,Central,7,21,24,0.875,0.875,1.209429203
233,8/21/10,8,21,2010,10summer,Central,18,23,24,0.958333333,0.731359649,1.025928258
233,8/21/10,8,21,2010,10summer,Central,9,24,24,1,1,1.570796327
233,8/21/10,8,21,2010,10summer,Central,10,24,24,1,1,1.570796327
233,8/21/10,8,21,2010,10summer,Central,11,24,24,1,0.916666667,1.277953555
233,8/21/10,8,21,2010,10summer,Central,17,24,24,1,1,1.570796327
233,8/21/10,8,21,2010,10summer,Tortugas,21,24,24,1,1,1.570796327
234,8/22/10,8,22,2010,10summer,Central,7,3,24,0.125,0.125,0.361367124
234,8/22/10,8,22,2010,10summer,West,2,9,24,0.375,0.3046875,0.584742945
234,8/22/10,8,22,2010,10summer,West,4,11,24,0.458333333,0.389583333,0.674063756
234,8/22/10,8,22,2010,10summer,Central,8,14,24,0.583333333,0.49122807,0.776625784
234,8/22/10,8,22,2010,10summer,Tortugas,20,14,24,0.583333333,0.583333333,0.869122203
234,8/22/10,8,22,2010,10summer,Tortugas,19,15,24,0.625,0.520833333,0.80623753
234,8/22/10,8,22,2010,10summer,West,1,15,24,0.625,0.59375,0.879706356
234,8/22/10,8,22,2010,10summer,Central,6,17,24,0.708333333,0.708333333,1.000285879
234,8/22/10,8,22,2010,10summer,Central,11,21,24,0.875,0.802083333,1.109758003
234,8/22/10,8,22,2010,10summer,Central,17,21,24,0.875,0.875,1.209429203
234,8/22/10,8,22,2010,10summer,Central,9,24,24,1,1,1.570796327
234,8/22/10,8,22,2010,10summer,Central,10,24,24,1,1,1.570796327
234,8/22/10,8,22,2010,10summer,Central,18,24,24,1,0.763157895,1.062529081
234,8/22/10,8,22,2010,10summer,Tortugas,21,24,24,1,1,1.570796327
235,8/23/10,8,23,2010,10summer,Central,8,7,24,0.291666667,0.245614035,0.518519316
235,8/23/10,8,23,2010,10summer,West,2,7,24,0.291666667,0.236979167,0.508428424
235,8/23/10,8,23,2010,10summer,West,4,9,24,0.375,0.31875,0.599923689
235,8/23/10,8,23,2010,10summer,West,1,10,24,0.416666667,0.395833333,0.680462867
235,8/23/10,8,23,2010,10summer,Tortugas,19,13,24,0.541666667,0.451388889,0.736710145
235,8/23/10,8,23,2010,10summer,Tortugas,20,13,24,0.541666667,0.541666667,0.827113207
235,8/23/10,8,23,2010,10summer,Central,11,18,24,0.75,0.6875,0.977596551
235,8/23/10,8,23,2010,10summer,Central,6,22,24,0.916666667,0.916666667,1.277953555
235,8/23/10,8,23,2010,10summer,Central,7,22,24,0.916666667,0.916666667,1.277953555
235,8/23/10,8,23,2010,10summer,Central,9,23,24,0.958333333,0.958333333,1.365227396
235,8/23/10,8,23,2010,10summer,Central,17,23,24,0.958333333,0.958333333,1.365227396
235,8/23/10,8,23,2010,10summer,Central,18,23,24,0.958333333,0.731359649,1.025928258
235,8/23/10,8,23,2010,10summer,Tortugas,21,23,24,0.958333333,0.958333333,1.365227396
235,8/23/10,8,23,2010,10summer,Central,10,24,24,1,1,1.570796327
236,8/24/10,8,24,2010,10summer,Tortugas,20,9,24,0.375,0.375,0.659058036
236,8/24/10,8,24,2010,10summer,Tortugas,19,12,24,0.5,0.416666667,0.701674124
236,8/24/10,8,24,2010,10summer,West,1,13,24,0.541666667,0.514583333,0.799983565
236,8/24/10,8,24,2010,10summer,West,4,15,24,0.625,0.53125,0.816668544
236,8/24/10,8,24,2010,10summer,Central,6,17,24,0.708333333,0.708333333,1.000285879
236,8/24/10,8,24,2010,10summer,Central,7,17,24,0.708333333,0.708333333,1.000285879
236,8/24/10,8,24,2010,10summer,Central,8,17,24,0.708333333,0.596491228,0.882498582
236,8/24/10,8,24,2010,10summer,Central,11,18,24,0.75,0.6875,0.977596551
236,8/24/10,8,24,2010,10summer,West,2,18,24,0.75,0.609375,0.895664794
236,8/24/10,8,24,2010,10summer,Tortugas,21,23,24,0.958333333,0.958333333,1.365227396
236,8/24/10,8,24,2010,10summer,Central,9,24,24,1,1,1.570796327
236,8/24/10,8,24,2010,10summer,Central,10,24,24,1,1,1.570796327
236,8/24/10,8,24,2010,10summer,Central,17,24,24,1,1,1.570796327
236,8/24/10,8,24,2010,10summer,Central,18,24,24,1,0.763157895,1.062529081
237,8/25/10,8,25,2010,10summer,Tortugas,19,8,24,0.333333333,0.277777778,0.555121168
237,8/25/10,8,25,2010,10summer,West,4,10,24,0.416666667,0.354166667,0.637413762
237,8/25/10,8,25,2010,10summer,Tortugas,20,13,24,0.541666667,0.541666667,0.827113207
237,8/25/10,8,25,2010,10summer,West,2,15,24,0.625,0.5078125,0.793210981
237,8/25/10,8,25,2010,10summer,Central,11,16,24,0.666666667,0.611111111,0.89744471
