JDate,Julian_Date,Date,Month,Day,Year,Period,Region,Site_HF,Hours_Presence,DayHr,Proportion_Presence,CorrPres
255,620,9/12/11,9,12,2011,P2,Central,8,23,24,0.958333333,0.958333333
255,620,9/12/11,9,12,2011,P2,Central,9,23,24,0.958333333,0.958333333
255,620,9/12/11,9,12,2011,P2,Central,10,23,24,0.958333333,0.958333333
255,620,9/12/11,9,12,2011,P2,Central,11,24,24,1,1
255,620,9/12/11,9,12,2011,P2,Central,17,24,24,1,1
255,620,9/12/11,9,12,2011,P2,Central,18,23,24,0.958333333,0.915740741
255,620,9/12/11,9,12,2011,P2,Tortugas,19,5,24,0.208333333,0.189393939
255,620,9/12/11,9,12,2011,P2,Tortugas,20,8,24,0.333333333,0.333333333
255,620,9/12/11,9,12,2011,P2,Tortugas,21,19,24,0.791666667,0.791666667
256,621,9/13/11,9,13,2011,P2,West,1,16,24,0.666666667,0.666666667
256,621,9/13/11,9,13,2011,P2,West,2,19,24,0.791666667,0.769675926
256,621,9/13/11,9,13,2011,P2,West,4,23,24,0.958333333,0.922839506
256,621,9/13/11,9,13,2011,P2,Central,6,23,24,0.958333333,0.958333333
256,621,9/13/11,9,13,2011,P2,Central,7,23,24,0.958333333,0.958333333
256,621,9/13/11,9,13,2011,P2,Central,8,23,24,0.958333333,0.958333333
256,621,9/13/11,9,13,2011,P2,Central,9,23,24,0.958333333,0.958333333
256,621,9/13/11,9,13,2011,P2,Central,10,23,24,0.958333333,0.958333333
256,621,9/13/11,9,13,2011,P2,Central,11,23,24,0.958333333,0.958333333
256,621,9/13/11,9,13,2011,P2,Central,17,24,24,1,1
256,621,9/13/11,9,13,2011,P2,Central,18,23,24,0.958333333,0.915740741
256,621,9/13/11,9,13,2011,P2,Tortugas,19,1,24,0.041666667,0.037878788
256,621,9/13/11,9,13,2011,P2,Tortugas,20,10,24,0.416666667,0.416666667
256,621,9/13/11,9,13,2011,P2,Tortugas,21,22,24,0.916666667,0.916666667
257,622,9/14/11,9,14,2011,P2,West,1,21,24,0.875,0.875
257,622,9/14/11,9,14,2011,P2,West,2,16,24,0.666666667,0.648148148
257,622,9/14/11,9,14,2011,P2,West,4,23,24,0.958333333,0.922839506
257,622,9/14/11,9,14,2011,P2,Central,6,23,24,0.958333333,0.958333333
257,622,9/14/11,9,14,2011,P2,Central,7,24,24,1,1
257,622,9/14/11,9,14,2011,P2,Central,8,23,24,0.958333333,0.958333333
257,622,9/14/11,9,14,2011,P2,Central,9,23,24,0.958333333,0.958333333
257,622,9/14/11,9,14,2011,P2,Central,10,23,24,0.958333333,0.958333333
257,622,9/14/11,9,14,2011,P2,Central,11,16,24,0.666666667,0.666666667
257,622,9/14/11,9,14,2011,P2,Central,17,24,24,1,1
257,622,9/14/11,9,14,2011,P2,Central,18,23,24,0.958333333,0.915740741
257,622,9/14/11,9,14,2011,P2,Tortugas,19,3,24,0.125,0.113636364
257,622,9/14/11,9,14,2011,P2,Tortugas,20,11,24,0.458333333,0.458333333
257,622,9/14/11,9,14,2011,P2,Tortugas,21,23,24,0.958333333,0.958333333
258,623,9/15/11,9,15,2011,P2,West,1,22,24,0.916666667,0.916666667
258,623,9/15/11,9,15,2011,P2,West,2,23,24,0.958333333,0.931712963
258,623,9/15/11,9,15,2011,P2,West,4,23,24,0.958333333,0.922839506
258,623,9/15/11,9,15,2011,P2,Central,6,23,24,0.958333333,0.958333333
258,623,9/15/11,9,15,2011,P2,Central,7,24,24,1,1
258,623,9/15/11,9,15,2011,P2,Central,8,21,24,0.875,0.875
258,623,9/15/11,9,15,2011,P2,Central,9,23,24,0.958333333,0.958333333
258,623,9/15/11,9,15,2011,P2,Central,10,23,24,0.958333333,0.958333333
258,623,9/15/11,9,15,2011,P2,Central,11,11,24,0.458333333,0.458333333
258,623,9/15/11,9,15,2011,P2,Central,17,24,24,1,1
258,623,9/15/11,9,15,2011,P2,Central,18,23,24,0.958333333,0.915740741
258,623,9/15/11,9,15,2011,P2,Tortugas,19,4,24,0.166666667,0.151515152
258,623,9/15/11,9,15,2011,P2,Tortugas,20,12,24,0.5,0.5
258,623,9/15/11,9,15,2011,P2,Tortugas,21,21,24,0.875,0.875
259,624,9/16/11,9,16,2011,P2,West,1,20,24,0.833333333,0.833333333
259,624,9/16/11,9,16,2011,P2,West,2,21,24,0.875,0.850694444
259,624,9/16/11,9,16,2011,P2,West,4,23,24,0.958333333,0.922839506
259,624,9/16/11,9,16,2011,P2,Central,6,23,24,0.958333333,0.958333333
259,624,9/16/11,9,16,2011,P2,Central,7,24,24,1,1
259,624,9/16/11,9,16,2011,P2,Central,8,22,24,0.916666667,0.916666667
259,624,9/16/11,9,16,2011,P2,Central,9,23,24,0.958333333,0.958333333
259,624,9/16/11,9,16,2011,P2,Central,10,23,24,0.958333333,0.958333333
259,624,9/16/11,9,16,2011,P2,Central,11,20,24,0.833333333,0.833333333
259,624,9/16/11,9,16,2011,P2,Central,17,24,24,1,1
259,624,9/16/11,9,16,2011,P2,Central,18,20,24,0.833333333,0.796296296
259,624,9/16/11,9,16,2011,P2,Tortugas,19,11,24,0.458333333,0.416666667
259,624,9/16/11,9,16,2011,P2,Tortugas,20,24,24,1,1
259,624,9/16/11,9,16,2011,P2,Tortugas,21,23,24,0.958333333,0.958333333
260,625,9/17/11,9,17,2011,P2,West,1,13,24,0.541666667,0.541666667
260,625,9/17/11,9,17,2011,P2,West,2,6,24,0.25,0.243055556
260,625,9/17/11,9,17,2011,P2,West,4,23,24,0.958333333,0.922839506
260,625,9/17/11,9,17,2011,P2,Central,6,20,24,0.833333333,0.833333333
260,625,9/17/11,9,17,2011,P2,Central,7,24,24,1,1
260,625,9/17/11,9,17,2011,P2,Central,8,19,24,0.791666667,0.791666667
260,625,9/17/11,9,17,2011,P2,Central,9,23,24,0.958333333,0.958333333
260,625,9/17/11,9,17,2011,P2,Central,10,23,24,0.958333333,0.958333333
260,625,9/17/11,9,17,2011,P2,Central,11,24,24,1,1
260,625,9/17/11,9,17,2011,P2,Central,17,24,24,1,1
260,625,9/17/11,9,17,2011,P2,Central,18,23,24,0.958333333,0.915740741
260,625,9/17/11,9,17,2011,P2,Tortugas,19,3,24,0.125,0.113636364
260,625,9/17/11,9,17,2011,P2,Tortugas,20,10,24,0.416666667,0.416666667
260,625,9/17/11,9,17,2011,P2,Tortugas,21,20,24,0.833333333,0.833333333
261,626,9/18/11,9,18,2011,P2,West,1,17,24,0.708333333,0.708333333
261,626,9/18/11,9,18,2011,P2,West,2,14,24,0.583333333,0.56712963
261,626,9/18/11,9,18,2011,P2,West,4,12,24,0.5,0.481481481
261,626,9/18/11,9,18,2011,P2,Central,6,19,24,0.791666667,0.791666667
261,626,9/18/11,9,18,2011,P2,Central,7,21,24,0.875,0.875
261,626,9/18/11,9,18,2011,P2,Central,8,22,24,0.916666667,0.916666667
261,626,9/18/11,9,18,2011,P2,Central,9,22,24,0.916666667,0.916666667
261,626,9/18/11,9,18,2011,P2,Central,10,23,24,0.958333333,0.958333333
261,626,9/18/11,9,18,2011,P2,Central,11,21,24,0.875,0.875
261,626,9/18/11,9,18,2011,P2,Central,17,24,24,1,1
261,626,9/18/11,9,18,2011,P2,Central,18,23,24,0.958333333,0.915740741
261,626,9/18/11,9,18,2011,P2,Tortugas,19,0,24,0,0
261,626,9/18/11,9,18,2011,P2,Tortugas,20,5,24,0.208333333,0.208333333
261,626,9/18/11,9,18,2011,P2,Tortugas,21,22,24,0.916666667,0.916666667
262,627,9/19/11,9,19,2011,P2,West,1,22,24,0.916666667,0.916666667
262,627,9/19/11,9,19,2011,P2,West,2,20,24,0.833333333,0.810185185
262,627,9/19/11,9,19,2011,P2,West,4,17,24,0.708333333,0.682098765
262,627,9/19/11,9,19,2011,P2,Central,6,22,24,0.916666667,0.916666667
262,627,9/19/11,9,19,2011,P2,Central,7,22,24,0.916666667,0.916666667
262,627,9/19/11,9,19,2011,P2,Central,8,12,24,0.5,0.5
262,627,9/19/11,9,19,2011,P2,Central,9,23,24,0.958333333,0.958333333
262,627,9/19/11,9,19,2011,P2,Central,10,23,24,0.958333333,0.958333333
262,627,9/19/11,9,19,2011,P2,Central,11,18,24,0.75,0.75
262,627,9/19/11,9,19,2011,P2,Central,17,24,24,1,1
262,627,9/19/11,9,19,2011,P2,Central,18,23,24,0.958333333,0.915740741
262,627,9/19/11,9,19,2011,P2,Tortugas,19,2,24,0.083333333,0.075757576
262,627,9/19/11,9,19,2011,P2,Tortugas,20,5,24,0.208333333,0.208333333
262,627,9/19/11,9,19,2011,P2,Tortugas,21,23,24,0.958333333,0.958333333
263,628,9/20/11,9,20,2011,P2,West,1,22,24,0.916666667,0.916666667
263,628,9/20/11,9,20,2011,P2,West,2,22,24,0.916666667,0.891203704
263,628,9/20/11,9,20,2011,P2,West,4,23,24,0.958333333,0.922839506
263,628,9/20/11,9,20,2011,P2,Central,6,21,24,0.875,0.875
263,628,9/20/11,9,20,2011,P2,Central,7,24,24,1,1
263,628,9/20/11,9,20,2011,P2,Central,8,23,24,0.958333333,0.958333333
263,628,9/20/11,9,20,2011,P2,Central,9,23,24,0.958333333,0.958333333
263,628,9/20/11,9,20,2011,P2,Central,10,22,24,0.916666667,0.916666667
263,628,9/20/11,9,20,2011,P2,Central,11,23,24,0.958333333,0.958333333
263,628,9/20/11,9,20,2011,P2,Central,17,20,24,0.833333333,0.833333333
263,628,9/20/11,9,20,2011,P2,Central,18,23,24,0.958333333,0.915740741
263,628,9/20/11,9,20,2011,P2,Tortugas,19,3,24,0.125,0.113636364
263,628,9/20/11,9,20,2011,P2,Tortugas,20,3,24,0.125,0.125
263,628,9/20/11,9,20,2011,P2,Tortugas,21,22,24,0.916666667,0.916666667
264,629,9/21/11,9,21,2011,P2,West,1,22,24,0.916666667,0.916666667
264,629,9/21/11,9,21,2011,P2,West,2,20,24,0.833333333,0.810185185
264,629,9/21/11,9,21,2011,P2,West,4,19,24,0.791666667,0.762345679
264,629,9/21/11,9,21,2011,P2,Central,6,18,24,0.75,0.75
264,629,9/21/11,9,21,2011,P2,Central,7,24,24,1,1
264,629,9/21/11,9,21,2011,P2,Central,8,23,24,0.958333333,0.958333333
264,629,9/21/11,9,21,2011,P2,Central,9,23,24,0.958333333,0.958333333
264,629,9/21/11,9,21,2011,P2,Central,10,23,24,0.958333333,0.958333333
264,629,9/21/11,9,21,2011,P2,Central,11,19,24,0.791666667,0.791666667
264,629,9/21/11,9,21,2011,P2,Central,17,24,24,1,1
264,629,9/21/11,9,21,2011,P2,Central,18,23,24,0.958333333,0.915740741
264,629,9/21/11,9,21,2011,P2,Tortugas,19,1,24,0.041666667,0.037878788
264,629,9/21/11,9,21,2011,P2,Tortugas,20,3,24,0.125,0.125
264,629,9/21/11,9,21,2011,P2,Tortugas,21,18,24,0.75,0.75
265,630,9/22/11,9,22,2011,P2,West,1,22,24,0.916666667,0.916666667
265,630,9/22/11,9,22,2011,P2,West,2,22,24,0.916666667,0.891203704
265,630,9/22/11,9,22,2011,P2,West,4,19,24,0.791666667,0.762345679
265,630,9/22/11,9,22,2011,P2,Central,6,22,24,0.916666667,0.916666667
265,630,9/22/11,9,22,2011,P2,Central,7,20,24,0.833333333,0.833333333
265,630,9/22/11,9,22,2011,P2,Central,8,23,24,0.958333333,0.958333333
265,630,9/22/11,9,22,2011,P2,Central,9,23,24,0.958333333,0.958333333
265,630,9/22/11,9,22,2011,P2,Central,10,23,24,0.958333333,0.958333333
265,630,9/22/11,9,22,2011,P2,Central,11,8,24,0.333333333,0.333333333
265,630,9/22/11,9,22,2011,P2,Central,17,24,24,1,1
265,630,9/22/11,9,22,2011,P2,Central,18,15,24,0.625,0.597222222
265,630,9/22/11,9,22,2011,P2,Tortugas,19,19,24,0.791666667,0.71969697
265,630,9/22/11,9,22,2011,P2,Tortugas,20,2,24,0.083333333,0.083333333
265,630,9/22/11,9,22,2011,P2,Tortugas,21,21,24,0.875,0.875
266,631,9/23/11,9,23,2011,P2,West,1,23,24,0.958333333,0.958333333
266,631,9/23/11,9,23,2011,P2,West,2,22,24,0.916666667,0.891203704
266,631,9/23/11,9,23,2011,P2,West,4,10,24,0.416666667,0.401234568
266,631,9/23/11,9,23,2011,P2,Central,6,20,24,0.833333333,0.833333333
266,631,9/23/11,9,23,2011,P2,Central,7,23,24,0.958333333,0.958333333
266,631,9/23/11,9,23,2011,P2,Central,8,22,24,0.916666667,0.916666667
266,631,9/23/11,9,23,2011,P2,Central,9,23,24,0.958333333,0.958333333
266,631,9/23/11,9,23,2011,P2,Central,10,23,24,0.958333333,0.958333333
266,631,9/23/11,9,23,2011,P2,Central,11,7,24,0.291666667,0.291666667
266,631,9/23/11,9,23,2011,P2,Central,17,24,24,1,1
266,631,9/23/11,9,23,2011,P2,Central,18,23,24,0.958333333,0.915740741
266,631,9/23/11,9,23,2011,P2,Tortugas,19,18,24,0.75,0.681818182
266,631,9/23/11,9,23,2011,P2,Tortugas,20,8,24,0.333333333,0.333333333
266,631,9/23/11,9,23,2011,P2,Tortugas,21,23,24,0.958333333,0.958333333
267,632,9/24/11,9,24,2011,P2,West,1,23,24,0.958333333,0.958333333
267,632,9/24/11,9,24,2011,P2,West,2,23,24,0.958333333,0.931712963
267,632,9/24/11,9,24,2011,P2,West,4,23,24,0.958333333,0.922839506
267,632,9/24/11,9,24,2011,P2,Central,6,21,24,0.875,0.875
267,632,9/24/11,9,24,2011,P2,Central,7,24,24,1,1
267,632,9/24/11,9,24,2011,P2,Central,8,23,24,0.958333333,0.958333333
267,632,9/24/11,9,24,2011,P2,Central,9,23,24,0.958333333,0.958333333
267,632,9/24/11,9,24,2011,P2,Central,10,23,24,0.958333333,0.958333333
267,632,9/24/11,9,24,2011,P2,Central,11,19,24,0.791666667,0.791666667
267,632,9/24/11,9,24,2011,P2,Central,17,23,24,0.958333333,0.958333333
267,632,9/24/11,9,24,2011,P2,Central,18,23,24,0.958333333,0.915740741
267,632,9/24/11,9,24,2011,P2,Tortugas,19,20,24,0.833333333,0.757575758
267,632,9/24/11,9,24,2011,P2,Tortugas,20,14,24,0.583333333,0.583333333
267,632,9/24/11,9,24,2011,P2,Tortugas,21,24,24,1,1
268,633,9/25/11,9,25,2011,P2,West,1,23,24,0.958333333,0.958333333
268,633,9/25/11,9,25,2011,P2,West,2,23,24,0.958333333,0.931712963
268,633,9/25/11,9,25,2011,P2,West,4,21,24,0.875,0.842592593
268,633,9/25/11,9,25,2011,P2,Central,6,22,24,0.916666667,0.916666667
268,633,9/25/11,9,25,2011,P2,Central,7,24,24,1,1
268,633,9/25/11,9,25,2011,P2,Central,8,23,24,0.958333333,0.958333333
268,633,9/25/11,9,25,2011,P2,Central,9,23,24,0.958333333,0.958333333
268,633,9/25/11,9,25,2011,P2,Central,10,23,24,0.958333333,0.958333333
268,633,9/25/11,9,25,2011,P2,Central,11,23,24,0.958333333,0.958333333
268,633,9/25/11,9,25,2011,P2,Central,17,24,24,1,1
268,633,9/25/11,9,25,2011,P2,Central,18,23,24,0.958333333,0.915740741
268,633,9/25/11,9,25,2011,P2,Tortugas,19,4,24,0.166666667,0.151515152
268,633,9/25/11,9,25,2011,P2,Tortugas,20,10,24,0.416666667,0.416666667
268,633,9/25/11,9,25,2011,P2,Tortugas,21,22,24,0.916666667,0.916666667
269,634,9/26/11,9,26,2011,P2,West,1,23,24,0.958333333,0.958333333
269,634,9/26/11,9,26,2011,P2,West,2,22,24,0.916666667,0.891203704
269,634,9/26/11,9,26,2011,P2,West,4,22,24,0.916666667,0.882716049
269,634,9/26/11,9,26,2011,P2,Central,6,20,24,0.833333333,0.833333333
269,634,9/26/11,9,26,2011,P2,Central,7,24,24,1,1
269,634,9/26/11,9,26,2011,P2,Central,8,21,24,0.875,0.875
269,634,9/26/11,9,26,2011,P2,Central,9,23,24,0.958333333,0.958333333
269,634,9/26/11,9,26,2011,P2,Central,10,23,24,0.958333333,0.958333333
269,634,9/26/11,9,26,2011,P2,Central,11,24,24,1,1
269,634,9/26/11,9,26,2011,P2,Central,17,24,24,1,1
269,634,9/26/11,9,26,2011,P2,Central,18,23,24,0.958333333,0.915740741
269,634,9/26/11,9,26,2011,P2,Tortugas,19,3,24,0.125,0.113636364
269,634,9/26/11,9,26,2011,P2,Tortugas,20,7,24,0.291666667,0.291666667
269,634,9/26/11,9,26,2011,P2,Tortugas,21,22,24,0.916666667,0.916666667
270,635,9/27/11,9,27,2011,P2,West,1,23,24,0.958333333,0.958333333
270,635,9/27/11,9,27,2011,P2,West,2,23,24,0.958333333,0.931712963
270,635,9/27/11,9,27,2011,P2,West,4,13,24,0.541666667,0.521604938
270,635,9/27/11,9,27,2011,P2,Central,6,23,24,0.958333333,0.958333333
270,635,9/27/11,9,27,2011,P2,Central,7,24,24,1,1
270,635,9/27/11,9,27,2011,P2,Central,8,23,24,0.958333333,0.958333333
270,635,9/27/11,9,27,2011,P2,Central,9,23,24,0.958333333,0.958333333
270,635,9/27/11,9,27,2011,P2,Central,10,23,24,0.958333333,0.958333333
270,635,9/27/11,9,27,2011,P2,Central,11,23,24,0.958333333,0.958333333
270,635,9/27/11,9,27,2011,P2,Central,17,24,24,1,1
270,635,9/27/11,9,27,2011,P2,Central,18,23,24,0.958333333,0.915740741
270,635,9/27/11,9,27,2011,P2,Tortugas,19,9,24,0.375,0.340909091
270,635,9/27/11,9,27,2011,P2,Tortugas,20,8,24,0.333333333,0.333333333
270,635,9/27/11,9,27,2011,P2,Tortugas,21,24,24,1,1
271,636,9/28/11,9,28,2011,P2,West,1,23,24,0.958333333,0.958333333
271,636,9/28/11,9,28,2011,P2,West,2,23,24,0.958333333,0.931712963
271,636,9/28/11,9,28,2011,P2,West,4,18,24,0.75,0.722222222
271,636,9/28/11,9,28,2011,P2,Central,6,22,24,0.916666667,0.916666667
271,636,9/28/11,9,28,2011,P2,Central,7,24,24,1,1
271,636,9/28/11,9,28,2011,P2,Central,8,23,24,0.958333333,0.958333333
271,636,9/28/11,9,28,2011,P2,Central,9,23,24,0.958333333,0.958333333
271,636,9/28/11,9,28,2011,P2,Central,10,23,24,0.958333333,0.958333333
271,636,9/28/11,9,28,2011,P2,Central,11,24,24,1,1
271,636,9/28/11,9,28,2011,P2,Central,17,24,24,1,1
271,636,9/28/11,9,28,2011,P2,Central,18,23,24,0.958333333,0.915740741
271,636,9/28/11,9,28,2011,P2,Tortugas,19,4,24,0.166666667,0.151515152
271,636,9/28/11,9,28,2011,P2,Tortugas,20,11,24,0.458333333,0.458333333
271,636,9/28/11,9,28,2011,P2,Tortugas,21,24,24,1,1
272,637,9/29/11,9,29,2011,P2,West,1,23,24,0.958333333,0.958333333
272,637,9/29/11,9,29,2011,P2,West,2,20,24,0.833333333,0.810185185
272,637,9/29/11,9,29,2011,P2,West,4,6,24,0.25,0.240740741
272,637,9/29/11,9,29,2011,P2,Central,6,23,24,0.958333333,0.958333333
272,637,9/29/11,9,29,2011,P2,Central,7,22,24,0.916666667,0.916666667
272,637,9/29/11,9,29,2011,P2,Central,8,22,24,0.916666667,0.916666667
272,637,9/29/11,9,29,2011,P2,Central,9,22,24,0.916666667,0.916666667
272,637,9/29/11,9,29,2011,P2,Central,10,23,24,0.958333333,0.958333333
272,637,9/29/11,9,29,2011,P2,Central,11,16,24,0.666666667,0.666666667
272,637,9/29/11,9,29,2011,P2,Central,17,24,24,1,1
272,637,9/29/11,9,29,2011,P2,Central,18,21,24,0.875,0.836111111
272,637,9/29/11,9,29,2011,P2,Tortugas,19,15,24,0.625,0.568181818
272,637,9/29/11,9,29,2011,P2,Tortugas,20,16,24,0.666666667,0.666666667
272,637,9/29/11,9,29,2011,P2,Tortugas,21,24,24,1,1
273,638,9/30/11,9,30,2011,P2,West,1,23,24,0.958333333,0.958333333
273,638,9/30/11,9,30,2011,P2,West,2,20,24,0.833333333,0.810185185
273,638,9/30/11,9,30,2011,P2,West,4,8,24,0.333333333,0.320987654
273,638,9/30/11,9,30,2011,P2,Central,6,23,24,0.958333333,0.958333333
273,638,9/30/11,9,30,2011,P2,Central,7,21,24,0.875,0.875
273,638,9/30/11,9,30,2011,P2,Central,8,23,24,0.958333333,0.958333333
273,638,9/30/11,9,30,2011,P2,Central,9,23,24,0.958333333,0.958333333
273,638,9/30/11,9,30,2011,P2,Central,10,23,24,0.958333333,0.958333333
273,638,9/30/11,9,30,2011,P2,Central,11,16,24,0.666666667,0.666666667
273,638,9/30/11,9,30,2011,P2,Central,17,23,24,0.958333333,0.958333333
273,638,9/30/11,9,30,2011,P2,Central,18,22,24,0.916666667,0.875925926
273,638,9/30/11,9,30,2011,P2,Tortugas,19,4,24,0.166666667,0.151515152
273,638,9/30/11,9,30,2011,P2,Tortugas,20,6,24,0.25,0.25
273,638,9/30/11,9,30,2011,P2,Tortugas,21,23,24,0.958333333,0.958333333
274,639,10/1/11,10,1,2011,P2,West,1,3,24,0.125,0.125
274,639,10/1/11,10,1,2011,P2,West,2,2,24,0.083333333,0.081018519
274,639,10/1/11,10,1,2011,P2,West,4,3,24,0.125,0.12037037
274,639,10/1/11,10,1,2011,P2,Central,6,23,24,0.958333333,0.958333333
274,639,10/1/11,10,1,2011,P2,Central,7,19,24,0.791666667,0.791666667
274,639,10/1/11,10,1,2011,P2,Central,8,21,24,0.875,0.875
274,639,10/1/11,10,1,2011,P2,Central,9,21,24,0.875,0.875
274,639,10/1/11,10,1,2011,P2,Central,10,19,24,0.791666667,0.791666667
274,639,10/1/11,10,1,2011,P2,Central,11,1,24,0.041666667,0.041666667
274,639,10/1/11,10,1,2011,P2,Central,17,24,24,1,1
274,639,10/1/11,10,1,2011,P2,Central,18,17,24,0.708333333,0.676851852
274,639,10/1/11,10,1,2011,P2,Tortugas,19,4,24,0.166666667,0.151515152
274,639,10/1/11,10,1,2011,P2,Tortugas,20,4,24,0.166666667,0.166666667
274,639,10/1/11,10,1,2011,P2,Tortugas,21,16,24,0.666666667,0.666666667
275,640,10/2/11,10,2,2011,P2,Tortugas,19,5,24,0.208333333,0.189393939
275,640,10/2/11,10,2,2011,P2,Tortugas,20,3,24,0.125,0.125
275,640,10/2/11,10,2,2011,P2,Tortugas,21,14,24,0.583333333,0.583333333
275,640,10/2/11,10,2,2011,P2,West,1,7,24,0.291666667,0.291666667
275,640,10/2/11,10,2,2011,P2,West,2,4,24,0.166666667,0.162037037
275,640,10/2/11,10,2,2011,P2,West,4,5,24,0.208333333,0.200617284
275,640,10/2/11,10,2,2011,P2,Central,6,23,24,0.958333333,0.958333333
275,640,10/2/11,10,2,2011,P2,Central,7,21,24,0.875,0.875
275,640,10/2/11,10,2,2011,P2,Central,8,13,24,0.541666667,0.541666667
275,640,10/2/11,10,2,2011,P2,Central,9,23,24,0.958333333,0.958333333
275,640,10/2/11,10,2,2011,P2,Central,10,23,24,0.958333333,0.958333333
275,640,10/2/11,10,2,2011,P2,Central,11,12,24,0.5,0.5
275,640,10/2/11,10,2,2011,P2,Central,17,24,24,1,1
276,641,10/3/11,10,3,2011,P2,Tortugas,19,3,24,0.125,0.113636364
276,641,10/3/11,10,3,2011,P2,Tortugas,20,4,24,0.166666667,0.166666667
276,641,10/3/11,10,3,2011,P2,Tortugas,21,15,24,0.625,0.625
276,641,10/3/11,10,3,2011,P2,West,1,21,24,0.875,0.875
276,641,10/3/11,10,3,2011,P2,West,2,15,24,0.625,0.607638889
276,641,10/3/11,10,3,2011,P2,West,4,4,24,0.166666667,0.160493827
276,641,10/3/11,10,3,2011,P2,Central,6,22,24,0.916666667,0.916666667
276,641,10/3/11,10,3,2011,P2,Central,7,24,24,1,1
276,641,10/3/11,10,3,2011,P2,Central,8,22,24,0.916666667,0.916666667
276,641,10/3/11,10,3,2011,P2,Central,9,23,24,0.958333333,0.958333333
276,641,10/3/11,10,3,2011,P2,Central,10,16,24,0.666666667,0.666666667
276,641,10/3/11,10,3,2011,P2,Central,11,6,24,0.25,0.25
277,642,10/4/11,10,4,2011,P2,Tortugas,19,2,24,0.083333333,0.075757576
277,642,10/4/11,10,4,2011,P2,Tortugas,20,5,24,0.208333333,0.208333333
277,642,10/4/11,10,4,2011,P2,Tortugas,21,8,24,0.333333333,0.333333333
277,642,10/4/11,10,4,2011,P2,West,1,17,24,0.708333333,0.708333333
277,642,10/4/11,10,4,2011,P2,West,2,19,24,0.791666667,0.769675926
277,642,10/4/11,10,4,2011,P2,West,4,10,24,0.416666667,0.401234568
278,643,10/5/11,10,5,2011,P2,Tortugas,19,1,24,0.041666667,0.037878788
278,643,10/5/11,10,5,2011,P2,Tortugas,20,0,24,0,0
278,643,10/5/11,10,5,2011,P2,Tortugas,21,10,24,0.416666667,0.416666667
279,644,10/6/11,10,6,2011,P2,Tortugas,19,0,24,0,0
279,644,10/6/11,10,6,2011,P2,Tortugas,20,6,24,0.25,0.25
279,644,10/6/11,10,6,2011,P2,Tortugas,21,10,24,0.416666667,0.416666667
280,645,10/7/11,10,7,2011,P2,Tortugas,19,0,24,0,0
280,645,10/7/11,10,7,2011,P2,Tortugas,20,1,24,0.041666667,0.041666667
280,645,10/7/11,10,7,2011,P2,Tortugas,21,5,24,0.208333333,0.208333333
281,646,10/8/11,10,8,2011,P2,Tortugas,19,2,24,0.083333333,0.075757576
281,646,10/8/11,10,8,2011,P2,Tortugas,20,4,24,0.166666667,0.166666667
281,646,10/8/11,10,8,2011,P2,Tortugas,21,5,24,0.208333333,0.208333333
282,647,10/9/11,10,9,2011,P2,Tortugas,19,0,24,0,0
282,647,10/9/11,10,9,2011,P2,Tortugas,20,7,24,0.291666667,0.291666667
282,647,10/9/11,10,9,2011,P2,Tortugas,21,23,24,0.958333333,0.958333333
283,648,10/10/11,10,10,2011,P2,Tortugas,19,10,24,0.416666667,0.378787879
283,648,10/10/11,10,10,2011,P2,Tortugas,20,8,24,0.333333333,0.333333333
283,648,10/10/11,10,10,2011,P2,Tortugas,21,21,24,0.875,0.875
284,649,10/11/11,10,11,2011,P2,Tortugas,19,8,24,0.333333333,0.303030303
284,649,10/11/11,10,11,2011,P2,Tortugas,20,15,24,0.625,0.625
284,649,10/11/11,10,11,2011,P2,Tortugas,21,24,24,1,1
285,650,10/12/11,10,12,2011,P2,Tortugas,19,13,24,0.541666667,0.492424242
285,650,10/12/11,10,12,2011,P2,Tortugas,20,12,24,0.5,0.5
285,650,10/12/11,10,12,2011,P2,Tortugas,21,24,24,1,1
286,651,10/13/11,10,13,2011,P2,Tortugas,19,9,24,0.375,0.340909091
286,651,10/13/11,10,13,2011,P2,Tortugas,20,15,24,0.625,0.625
286,651,10/13/11,10,13,2011,P2,Tortugas,21,24,24,1,1
287,652,10/14/11,10,14,2011,P2,Tortugas,19,3,24,0.125,0.113636364
287,652,10/14/11,10,14,2011,P2,Tortugas,20,2,24,0.083333333,0.083333333
287,652,10/14/11,10,14,2011,P2,Tortugas,21,16,24,0.666666667,0.666666667
288,653,10/15/11,10,15,2011,P2,Tortugas,19,5,24,0.208333333,0.189393939
288,653,10/15/11,10,15,2011,P2,Tortugas,20,2,24,0.083333333,0.083333333
288,653,10/15/11,10,15,2011,P2,Tortugas,21,7,24,0.291666667,0.291666667
289,654,10/16/11,10,16,2011,P2,Tortugas,19,3,24,0.125,0.113636364
289,654,10/16/11,10,16,2011,P2,Tortugas,20,3,24,0.125,0.125
289,654,10/16/11,10,16,2011,P2,Tortugas,21,9,24,0.375,0.375
290,655,10/17/11,10,17,2011,P2,Tortugas,19,1,24,0.041666667,0.037878788
290,655,10/17/11,10,17,2011,P2,Tortugas,20,4,24,0.166666667,0.166666667
290,655,10/17/11,10,17,2011,P2,Tortugas,21,1,24,0.041666667,0.041666667
291,656,10/18/11,10,18,2011,P2,Tortugas,19,1,24,0.041666667,0.037878788
291,656,10/18/11,10,18,2011,P2,Tortugas,20,1,24,0.041666667,0.041666667
